"Checked"	"Protein FDR Confidence"	"Master"	"Accession"	"Description"	"Exp q-value"	"Sum PEP Score"	"Coverage"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of Protein Groups"	"Number of AAs"	"MW in kDa"	"calc pI"	"Found in Sample in S42 F42 Sample F5_100K 3"	"Found in Sample in S41 F41 Sample F5_100K 3"	"Found in Sample in S40 F40 Sample F5_100K 3"	"Found in Sample in S39 F39 Sample F5_100K 2"	"Found in Sample in S38 F38 Sample F5_100K 2"	"Found in Sample in S37 F37 Sample F5_100K 2"	"Found in Sample in S36 F36 Sample F5_100K 1"	"Found in Sample in S35 F35 Sample F5_100K 1"	"Found in Sample in S34 F34 Sample F5_100K 1"	"Found in Sample in S33 F33 Sample F5_10K 3"	"Found in Sample in S32 F32 Sample F5_10K 3"	"Found in Sample in S31 F31 Sample F5_10K 3"	"Found in Sample in S30 F30 Sample F5_10K 2"	"Found in Sample in S29 F29 Sample F5_10K 2"	"Found in Sample in S28 F28 Sample F5_10K 2"	"Found in Sample in S27 F27 Sample F5_10K 1"	"Found in Sample in S26 F26 Sample F5_10K 1"	"Found in Sample in S25 F25 Sample F5_10K 1"	"Found in Sample in S24 F24 Sample F3_100K 3"	"Found in Sample in S22 F22 Sample F3_100K 3"	"Found in Sample in S23 F23 Sample F3_100K 2"	"Found in Sample in S21 F21 Sample F3_100K 2"	"Found in Sample in S20 F20 Sample F3_100K 2"	"Found in Sample in S19 F19 Sample F3_100K 2"	"Found in Sample in S18 F18 Sample F3_100K 1"	"Found in Sample in S17 F17 Sample F3_100K 1"	"Found in Sample in S16 F16 Sample F3_100K 1"	"Found in Sample in S15 F15 Sample F3_10K 3"	"Found in Sample in S14 F14 Sample F3_10K 3"	"Found in Sample in S13 F13 Sample F3_10K 3"	"Found in Sample in S12 F12 Sample F3_10K 2"	"Found in Sample in S11 F11 Sample F3_10K 2"	"Found in Sample in S10 F10 Sample F3_10K 2"	"Found in Sample in S9 F9 Sample F3_10K 1"	"Found in Sample in S8 F8 Sample F3_10K 1"	"Modifications"	"Area F5_100K 3"	"Area F5_100K 2"	"Area F5_100K 1"	"Area F5_10K 3"	"Area F5_10K 2"	"Area F5_10K 1"	"Area F3_100K 3"	"Area F3_100K 2"	"Area F3_100K 1"	"Area F3_10K 3"	"Area F3_10K 2"	"Area F3_10K 1"	"emPAI"	"Score Sequest HT"	"Number of Peptides Sequest HT"
"False"	"High"	"IsMasterProtein"	"P20020"	"Plasma membrane calcium-transporting ATPase 1 OS=Homo sapiens OX=9606 GN=ATP2B1 PE=1 SV=3"	"0.000"	"628.811"	"58.2670906200318"	"61"	"1468"	"40"	"1"	"1258"	"138.7"	"6.04"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"Low"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"16126493.5980903"	"50504334.3450521"	"13264327.6139323"	"73646855.9283854"	"82121864.0729167"	"23733382.0677083"	"30519297.3802083"	"254380577.722493"	"195276963.666667"	"161182442.725694"	"81451713.0054253"	"170678382.911458"	"76.108"	"3162.06"	"61"
"False"	"High"	"IsMasterProtein"	"O75165"	"DnaJ homolog subfamily C member 13 OS=Homo sapiens OX=9606 GN=DNAJC13 PE=1 SV=5"	"0.000"	"625.585"	"44.0035666518056"	"87"	"953"	"87"	"1"	"2243"	"254.3"	"6.74"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Low"	"High"	"High"	"Low"	"High"	"High"	"Low"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"45335193.5644531"	"8969582.23838976"	"1540299.02625868"	"42074370.2604167"	"51846601.4869792"	"11307955.2118056"	"47605756.5039063"	"29178284.7777778"	"43649629.1215278"	"70341791.3776042"	"46577156.4574653"	"18146996.4739583"	"8.471"	"1779.64"	"87"
"False"	"High"	"IsMasterProtein"	"P14625"	"Endoplasmin OS=Homo sapiens OX=9606 GN=HSP90B1 PE=1 SV=1"	"0.000"	"608.818"	"69.9875466998755"	"62"	"1771"	"60"	"1"	"803"	"92.4"	"4.84"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"116964450.459201"	"113401986.603299"	"26091005.2938368"	"496324755.092882"	"686709289.454861"	"180937331.677951"	"15627029.9583333"	"422404899.351563"	"146645405.019531"	"551910918.409722"	"643868950.543403"	"652250040.416667"	"374.377"	"3261.86"	"62"
"False"	"High"	"IsMasterProtein"	"P14618"	"Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4"	"0.000"	"601.185"	"76.4595103578154"	"50"	"2365"	"50"	"1"	"531"	"57.9"	"7.84"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"493057995.063802"	"368411198.206597"	"74103310.0503472"	"1213564274.60417"	"1603861755.78472"	"336729205.166667"	"2493801408.72656"	"1433856825.49349"	"1702308487.94792"	"2359393134.62413"	"1721766686.66233"	"2992873184.19792"	"629.957"	"5386.56"	"50"
"False"	"High"	"IsMasterProtein"	"P05023"	"Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens OX=9606 GN=ATP1A1 PE=1 SV=1"	"0.000"	"598.911"	"61.8768328445748"	"61"	"1576"	"57"	"1"	"1023"	"112.8"	"5.49"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Low"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Low"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"127916398.058594"	"149438458.163194"	"38872799.3267144"	"309905891.388889"	"527069481.203125"	"128925032.627604"	"33064835.953125"	"1243770796.39583"	"548058769.762153"	"718253280.756945"	"723415982.409722"	"841719532.25"	"147.962"	"3297.46"	"61"
"False"	"High"	"IsMasterProtein"	"P49327"	"Fatty acid synthase OS=Homo sapiens OX=9606 GN=FASN PE=1 SV=3"	"0.000"	"597.132"	"53.5643170051772"	"93"	"1251"	"93"	"1"	"2511"	"273.3"	"6.44"	"High"	"High"	"High"	"High"	"High"	"High"	"Medium"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Low"	"High"	"High"	"Low"	"High"	"High"	"Not Found"	"High"	"High"	"Low"	"High"	"High"	"Low"	"High"	"High"	"Low"	"High"	"Acetyl [N-Term]"	"9080072.02105035"	"6498830.86197917"	"3176564.68619792"	"89093028.7135417"	"83229531.3472222"	"10418389.2925347"	"67454030.8190104"	"64348883.7057292"	"84179089.625"	"116067995.5625"	"79026401.4496528"	"66924303.6145833"	"6.581"	"2268.40"	"93"
"False"	"High"	"IsMasterProtein"	"P55160"	"Nck-associated protein 1-like OS=Homo sapiens OX=9606 GN=NCKAP1L PE=1 SV=3"	"0.000"	"593.658"	"69.3877551020408"	"61"	"1112"	"59"	"1"	"1127"	"128.1"	"6.86"	"Low"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"Low"	"High"	"High"	"Not Found"	"High"	"High"	"Low"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	""	"25751872.2799479"	"32497124.7135417"	"5250018.86284722"	"64870837.3125"	"83430103.0434028"	"40650611.2565104"	"35583902.5442708"	"402733014.083333"	"260864542.263889"	"233923378.885417"	"183927036.177083"	"483158798.041667"	"54.262"	"2302.66"	"61"
"False"	"High"	"IsMasterProtein"	"P22897"	"Macrophage mannose receptor 1 OS=Homo sapiens OX=9606 GN=MRC1 PE=1 SV=1"	"0.000"	"586.753"	"60.989010989011"	"82"	"1061"	"82"	"1"	"1456"	"165.9"	"6.54"	"Medium"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"20794934.0147569"	"17842051.5496962"	"5979846.62586806"	"101977604.619792"	"221301610.142578"	"17428666.7471788"	"51844924"	"374743519.973958"	"202058299.197917"	"264576020.109375"	"258220939.298611"	"52849241.0625"	"23.296"	"1853.23"	"82"
"False"	"High"	"IsMasterProtein"	"P15144"	"Aminopeptidase N OS=Homo sapiens OX=9606 GN=ANPEP PE=1 SV=4"	"0.000"	"581.606"	"57.1871768355739"	"59"	"1670"	"59"	"1"	"967"	"109.5"	"5.48"	"Low"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"Low"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Low"	"High"	"High"	"High"	"High"	"High"	"Low"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	""	"66447560.6042752"	"108163382.067708"	"14952705.859375"	"517377996.440104"	"396046487.883681"	"81415596.7944878"	"36518820.9752604"	"2176888216.88281"	"1185858000.00694"	"905414660.967014"	"904646512.690104"	"1218927169.29167"	"99"	"3275.93"	"59"
"False"	"High"	"IsMasterProtein"	"P23634"	"Plasma membrane calcium-transporting ATPase 4 OS=Homo sapiens OX=9606 GN=ATP2B4 PE=1 SV=2"	"0.000"	"551.813"	"58.9041095890411"	"61"	"1267"	"40"	"1"	"1241"	"137.8"	"6.60"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"Low"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	""	"11145994.4485677"	"14909845.6417101"	"5166095.47770182"	"31572152.3368056"	"63806152.0416667"	"11993711.9645182"	"14144820.8359375"	"170817704.886719"	"101626063.226563"	"154189999.626736"	"81711261.7552083"	"171019472.927083"	"45.416"	"2640.72"	"61"
"False"	"High"	"IsMasterProtein"	"Q63HN8"	"E3 ubiquitin-protein ligase RNF213 OS=Homo sapiens OX=9606 GN=RNF213 PE=1 SV=3"	"0.000"	"535.143"	"24.3134242366046"	"101"	"509"	"101"	"1"	"5207"	"591.0"	"6.48"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Low"	"Medium"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"Low"	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"Low"	"Not Found"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	""	"3762831.75"	"2632742.86848958"	"6601340.28841146"	"11860868.6024306"	"26954432.0651042"	"2956625.99631076"	"7017188.71484375"	"8821872.36458333"	"31901326.921875"	"25821437.4817708"	"12938882.4798177"	"2783129.5703125"	"1.385"	"840.71"	"101"
"False"	"High"	"IsMasterProtein"	"P15924"	"Desmoplakin OS=Homo sapiens OX=9606 GN=DSP PE=1 SV=3"	"0.000"	"525.775"	"39.6377568791362"	"93"	"169"	"93"	"1"	"2871"	"331.6"	"6.81"	"Medium"	"Low"	"Not Found"	"High"	"High"	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Low"	"Not Found"	"Low"	"Low"	"Low"	"Low"	"Low"	"Not Found"	"Low"	"Low"	"High"	"Not Found"	"Low"	"Not Found"	"Low"	"Not Found"	"Not Found"	"Low"	"Low"	"Low"	"Low"	"Low"	""	"1814726.52539063"	"2849113.07421875"	"949948.6875"	"168301660.520833"	"1173387.734375"	"1371633.93554688"	"10517475.609375"	"1629709.7578125"	""	"110916907.5"	"19173739.0585938"	"1205897.953125"	"2.981"	"291.15"	"93"
"False"	"High"	"IsMasterProtein"	"P08238"	"Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4"	"0.000"	"524.163"	"71.4088397790055"	"60"	"2312"	"37"	"1"	"724"	"83.2"	"5.03"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"139982389.766059"	"113609892.063802"	"27505486.4490017"	"472196363.876736"	"569982816.722222"	"136670047.331597"	"147122959.882813"	"535914382.911458"	"379774237.527778"	"670404239.4375"	"373617083.685764"	"806060876.666667"	"231.195"	"4203.11"	"60"
"False"	"High"	"IsMasterProtein"	"P08133"	"Annexin A6 OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=3"	"0.000"	"514.207"	"75.482912332838"	"57"	"1230"	"57"	"1"	"673"	"75.8"	"5.60"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"44022385.8190104"	"51589447.530816"	"6997125.77951389"	"93558237.40625"	"146007993.333333"	"40769321.2215712"	"766750727.760417"	"588270039.105469"	"496987376.442708"	"371720551.274306"	"368090411.303819"	"691315070.697917"	"152.993"	"2331.29"	"57"
"False"	"High"	"IsMasterProtein"	"O75923"	"Dysferlin OS=Homo sapiens OX=9606 GN=DYSF PE=1 SV=1"	"0.000"	"501.478"	"44.7596153846154"	"70"	"750"	"68"	"1"	"2080"	"237.1"	"5.64"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"Low"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	""	"9289857.16059028"	"7554950.84331597"	"2396622.49810113"	"44721456.6024306"	"60743351.4947917"	"10501405.6968316"	"63339356.1171875"	"42371989.2760417"	"66289011.5585938"	"72946968.6336806"	"55540401.34375"	"16394976.84375"	"5.974"	"1355.48"	"70"
"False"	"High"	"IsMasterProtein"	"P13639"	"Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4"	"0.000"	"500.537"	"65.5011655011655"	"51"	"1299"	"50"	"1"	"858"	"95.3"	"6.83"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"89407832.0399306"	"70477371.5013021"	"16000455.6493056"	"390372034.956597"	"521487692.204861"	"110017023.675347"	"38047597.7161458"	"388070551.882161"	"248851065.619792"	"584094526.423611"	"305092658.176215"	"596262345.5625"	"74.858"	"2638.28"	"51"
"False"	"High"	"IsMasterProtein"	"Q8WUM4"	"Programmed cell death 6-interacting protein OS=Homo sapiens OX=9606 GN=PDCD6IP PE=1 SV=1"	"0.000"	"494.513"	"77.5345622119816"	"65"	"1120"	"65"	"1"	"868"	"96.0"	"6.52"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Low"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"34930046.4409722"	"54584185.2352431"	"13860209.8950738"	"95669893.0920139"	"80087389.5972222"	"20515027.3626302"	"51223617.7174479"	"1058713312.79688"	"573571806.204861"	"171258938.571181"	"109575269.217014"	"158593053.321615"	"86.333"	"1948.61"	"65"
"False"	"High"	"IsMasterProtein"	"Q5T4S7"	"E3 ubiquitin-protein ligase UBR4 OS=Homo sapiens OX=9606 GN=UBR4 PE=1 SV=1"	"0.000"	"494.212"	"22.6509743391858"	"84"	"607"	"84"	"1"	"5183"	"573.5"	"6.04"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Low"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Low"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	""	"4878808.25238715"	"2879734.21571181"	"1508911.85432943"	"30462343.4973958"	"32202480.8663194"	"7769410.91232639"	"28489199.1458333"	"19235046.0681424"	"55872515.1423611"	"57507759.1536458"	"25099553.1536458"	"22265790.1614583"	"1.328"	"1079.83"	"84"
"False"	"High"	"IsMasterProtein"	"P07900"	"Heat shock protein HSP 90-alpha OS=Homo sapiens OX=9606 GN=HSP90AA1 PE=1 SV=5"	"0.000"	"492.524"	"71.7213114754098"	"58"	"1885"	"38"	"1"	"732"	"84.6"	"5.02"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"77310353.2916667"	"63332233.9188368"	"15394615.4984809"	"216744526.467014"	"253517777.899306"	"81351915.3133681"	"74021767.4238281"	"449190583.882813"	"326185090.735243"	"502366836.96875"	"265958850.666667"	"711528063.541667"	"166.88"	"3468.80"	"58"
"False"	"High"	"IsMasterProtein"	"P42704"	"Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens OX=9606 GN=LRPPRC PE=1 SV=3"	"0.000"	"488.757"	"55.4519368723099"	"61"	"689"	"61"	"1"	"1394"	"157.8"	"6.13"	"Low"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Low"	"High"	"High"	"Not Found"	"High"	"High"	"Low"	"High"	"High"	"Not Found"	"High"	"High"	"Low"	"High"	"High"	"Low"	"High"	"High"	"Not Found"	"High"	""	"16964664.4275174"	"7946381.49934896"	"2475933.51334635"	"55784896.2604167"	"92473732.3333333"	"41196418.3229167"	"8189885.91666667"	"14569163.5850694"	"3183018.09765625"	"78486218.2534722"	"102903960.375"	"42320185.7291667"	"7.27"	"1378.11"	"61"
"False"	"High"	"IsMasterProtein"	"P05107"	"Integrin beta-2 OS=Homo sapiens OX=9606 GN=ITGB2 PE=1 SV=2"	"0.000"	"488.290"	"68.6605981794538"	"53"	"2005"	"52"	"1"	"769"	"84.7"	"6.95"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"344261909.947049"	"369559148.441623"	"98741630.1480035"	"842752582.600695"	"1324478665.14236"	"351889469.950955"	"156473389.445964"	"4506999893.98633"	"2311981351.65625"	"2251602971.48785"	"1851668823.6684"	"3027643363.45833"	"80.855"	"3908.66"	"53"
"False"	"High"	"IsMasterProtein"	"P11717"	"Cation-independent mannose-6-phosphate receptor OS=Homo sapiens OX=9606 GN=IGF2R PE=1 SV=3"	"0.000"	"484.496"	"32.557205941389"	"69"	"624"	"69"	"1"	"2491"	"274.2"	"5.94"	"Not Found"	"Not Found"	"High"	"Not Found"	"High"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Low"	"High"	"Not Found"	"Low"	"High"	"Not Found"	"High"	"Not Found"	"Low"	"Low"	"High"	"Not Found"	"Not Found"	"High"	"Low"	"Low"	"High"	"Low"	"Not Found"	"High"	"Not Found"	"Low"	""	"18712455.6380208"	"8018584.64453125"	"5464523.2906901"	"67147880.6666667"	"88199696"	"12356623.3404948"	"124550301.169271"	"79184108.5572917"	"56522388.8229167"	"66634812.5902778"	"85358971.9453125"	"14640660.25"	"4.003"	"1164.31"	"69"
"False"	"High"	"IsMasterProtein"	"P11142"	"Heat shock cognate 71 kDa protein OS=Homo sapiens OX=9606 GN=HSPA8 PE=1 SV=1"	"0.000"	"483.750"	"76.625386996904"	"47"	"2039"	"42"	"1"	"646"	"70.9"	"5.52"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"237774431.380208"	"158603770.053602"	"46724661.9704861"	"615411884.875"	"766419425.006945"	"205016049.146701"	"1108632191.08854"	"911990795.667969"	"1116551639.93056"	"1008326179.39583"	"938551611.039931"	"1350659189.98958"	"237.989"	"4296.68"	"47"
"False"	"High"	"IsMasterProtein"	"Q709C8"	"Vacuolar protein sorting-associated protein 13C OS=Homo sapiens OX=9606 GN=VPS13C PE=1 SV=1"	"0.000"	"479.907"	"29.8960831334932"	"80"	"647"	"80"	"1"	"3753"	"422.1"	"6.83"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"7173903.21354167"	"5424706.13715278"	"1713120.58257378"	"27921535.5798611"	"38841806.7881944"	"10190895.5225694"	"16430122.5989583"	"53868870.7591146"	"65508178.6189236"	"52319496.1805556"	"36368080.4409722"	"73573516.3020833"	"1.843"	"1007.84"	"80"
"False"	"High"	"IsMasterProtein"	"B0I1T2"	"Unconventional myosin-Ig OS=Homo sapiens OX=9606 GN=MYO1G PE=1 SV=2"	"0.000"	"469.333"	"61.5913555992141"	"52"	"1105"	"50"	"1"	"1018"	"116.4"	"8.73"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"22705802.84375"	"20503019.2573785"	"8666759.09548611"	"86420777.2899306"	"138634650.864583"	"31770909.563151"	"42047485.78125"	"257992799.699219"	"207262199.677083"	"194644206.262153"	"109690156.5"	"213514975.1875"	"22.598"	"2334.40"	"52"
"False"	"High"	"IsMasterProtein"	"O15031"	"Plexin-B2 OS=Homo sapiens OX=9606 GN=PLXNB2 PE=1 SV=3"	"0.000"	"468.527"	"46.3003264417845"	"56"	"627"	"56"	"1"	"1838"	"205.0"	"6.24"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"15452704.3359375"	"10281295.0416667"	"3693734.87782118"	"28529670.8715278"	"40583724.7083333"	"16131097.2890625"	"80237953.6302083"	"175357125.338542"	"131074538.455729"	"83575633.9305556"	"64083071.5381944"	"59472275.5338542"	"5.918"	"1324.15"	"56"
"False"	"High"	"IsMasterProtein"	"Q5JSL3"	"Dedicator of cytokinesis protein 11 OS=Homo sapiens OX=9606 GN=DOCK11 PE=1 SV=2"	"0.000"	"465.710"	"40.0868306801737"	"69"	"508"	"68"	"1"	"2073"	"237.5"	"7.74"	"Not Found"	"High"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Low"	"Not Found"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Low"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	""	"16319691.4563802"	"3462853.94661458"	"798356.155598958"	"18888770.3229167"	"93788835.0807292"	"3803868.97699653"	"53713268.9296875"	"23443358.9756944"	"53289446.9882813"	"47996782.8333333"	"21087971.6888021"	"18692650.0416667"	"4.101"	"958.20"	"69"
"False"	"High"	"IsMasterProtein"	"P55072"	"Transitional endoplasmic reticulum ATPase OS=Homo sapiens OX=9606 GN=VCP PE=1 SV=4"	"0.000"	"463.447"	"69.106699751861"	"51"	"868"	"51"	"1"	"806"	"89.3"	"5.26"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	""	"25447705.2057292"	"35796947.1660156"	"7441288.04931641"	"196321126.951823"	"270626540.509766"	"36070620.7593316"	"3672289.55208333"	"358591545.727865"	"169105130.962674"	"474542022.602865"	"168470427.913194"	"658502023.65625"	"89.666"	"1655.88"	"51"
"False"	"High"	"IsMasterProtein"	"P07437"	"Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=2"	"0.000"	"463.414"	"83.1081081081081"	"32"	"1729"	"5"	"1"	"444"	"49.6"	"4.89"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"172828107.549479"	"155152724.760417"	"16122194.9820421"	"845136824.876302"	"675186078.236111"	"172325467.592448"	"652817545.589844"	"329352577.045573"	"350971872.857639"	"890234552.540799"	"407727739.956163"	"1029130594.77083"	"1332.521"	"3882.97"	"32"
"False"	"High"	"IsMasterProtein"	"P50395"	"Rab GDP dissociation inhibitor beta OS=Homo sapiens OX=9606 GN=GDI2 PE=1 SV=2"	"0.000"	"462.118"	"90.1123595505618"	"45"	"715"	"37"	"1"	"445"	"50.6"	"6.47"	"High"	"Low"	"Medium"	"High"	"Not Found"	"Low"	"High"	"Low"	"Not Found"	"High"	"Not Found"	"High"	"High"	"Low"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"High"	"High"	"Not Found"	"Not Found"	"High"	"Low"	"Acetyl [N-Term]"	"39945362.5623915"	"50122728.9775391"	"10007500.5693359"	"98805018.8958333"	"56235269.8263889"	"32929521.5521918"	"717346144.544596"	"629756464.989583"	"635960059.097656"	"774365966.669922"	"892447126.8125"	"1800616852.25"	"1278.802"	"1542.97"	"45"
